0.125000	-0.075000	0.167919	0.167919\\ 
0.125000	-0.050000	0.195561	0.195561\\ 
0.125000	-0.025000	0.223202	0.223202\\ 
0.125000	0.000000	0.250844	0.250844\\ 
0.125000	0.025000	0.278486	0.278486\\ 
0.125000	0.050000	0.306128	0.306128\\ 
0.125000	0.075000	0.333770	0.333770\\ 
0.125000	0.100000	0.361411	0.361411\\ 
0.125000	0.125000	0.389053	0.389053\\ 
0.125000	0.150000	0.416695	0.416695\\ 
0.125000	0.175000	0.444337	0.444337\\ 
0.125000	0.200000	0.471979	0.471979\\ 
0.125000	0.225000	0.499620	0.499620\\ 
0.125000	0.250000	0.527262	0.527262\\ 
0.125000	0.275000	0.554904	0.554904\\ 
0.125000	0.300000	0.582546	0.582546\\ 
0.125000	0.325000	0.610187	0.610187\\ 
0.125000	0.350000	0.637829	0.637829\\ 
0.125000	0.375000	0.665471	0.665471\\ 
0.125000	0.400000	0.693113	0.693113\\ 
0.125000	0.425000	0.720755	0.720755\\ 
0.125000	0.450000	0.748396	0.748396\\ 
0.125000	0.475000	0.776038	0.776038\\ 
0.125000	0.500000	0.803680	0.803680\\ 
0.150000	-0.500000	-0.251823	-0.251823\\ 
0.150000	-0.475000	-0.224181	-0.224181\\ 
0.150000	-0.450000	-0.196539	-0.196539\\ 
0.150000	-0.425000	-0.168897	-0.168897\\ 
0.150000	-0.400000	-0.141256	-0.141256\\ 
0.150000	-0.375000	-0.113614	-0.113614\\ 
0.150000	-0.350000	-0.085972	-0.085972\\ 
0.150000	-0.325000	-0.058330	-0.058330\\ 
0.150000	-0.300000	-0.030688	-0.030688\\ 
0.150000	-0.275000	-0.003047	-0.003047\\ 
0.150000	-0.250000	0.024595	0.024595\\ 
0.150000	-0.225000	0.052237	0.052237\\ 
0.150000	-0.200000	0.079879	0.079879\\ 
0.150000	-0.175000	0.107521	0.107521\\ 
0.150000	-0.150000	0.135162	0.135162\\ 
0.150000	-0.125000	0.162804	0.162804\\ 
0.150000	-0.100000	0.190446	0.190446\\ 
0.150000	-0.075000	0.218088	0.218088\\ 
0.150000	-0.050000	0.245730	0.245730\\ 
0.150000	-0.025000	0.273371	0.273371\\ 
0.150000	0.000000	0.301013	0.301013\\ 
0.150000	0.025000	0.328655	0.328655\\ 
0.150000	0.050000	0.356297	0.356297\\ 
0.150000	0.075000	0.383938	0.383938\\ 
0.150000	0.100000	0.411580	0.411580\\ 
0.150000	0.125000	0.439222	0.439222\\ 
0.150000	0.150000	0.466864	0.466864\\ 
0.150000	0.175000	0.494506	0.494506\\ 
0.150000	0.200000	0.522147	0.522147\\ 
0.150000	0.225000	0.549789	0.549789\\ 
0.150000	0.250000	0.577431	0.577431\\ 
0.150000	0.275000	0.605073	0.605073\\ 
0.150000	0.300000	0.632715	0.632715\\ 
0.150000	0.325000	0.660356	0.660356\\ 
0.150000	0.350000	0.687998	0.687998\\ 
0.150000	0.375000	0.715640	0.715640\\ 
0.150000	0.400000	0.743282	0.743282\\ 
0.150000	0.425000	0.770923	0.770923\\ 
0.150000	0.450000	0.798565	0.798565\\ 
0.150000	0.475000	0.826207	0.826207\\ 
0.150000	0.500000	0.853849	0.853849\\ 
0.175000	-0.500000	-0.201654	-0.201654\\ 
0.175000	-0.475000	-0.174012	-0.174012\\ 
0.175000	-0.450000	-0.146370	-0.146370\\ 
0.175000	-0.425000	-0.118728	-0.118728\\ 
0.175000	-0.400000	-0.091087	-0.091087\\ 
0.175000	-0.375000	-0.063445	-0.063445\\ 
0.175000	-0.350000	-0.035803	-0.035803\\ 
0.175000	-0.325000	-0.008161	-0.008161\\ 
0.175000	-0.300000	0.019480	0.019480\\ 
0.175000	-0.275000	0.047122	0.047122\\ 
0.175000	-0.250000	0.074764	0.074764\\ 
0.175000	-0.225000	0.102406	0.102406\\ 
0.175000	-0.200000	0.130048	0.130048\\ 
0.175000	-0.175000	0.157689	0.157689\\ 
0.175000	-0.150000	0.185331	0.185331\\ 
0.175000	-0.125000	0.212973	0.212973\\ 
0.175000	-0.100000	0.240615	0.240615\\ 
0.175000	-0.075000	0.268257	0.268257\\ 
0.175000	-0.050000	0.295898	0.295898\\ 
0.175000	-0.025000	0.323540	0.323540\\ 
0.175000	0.000000	0.351182	0.351182\\ 
0.175000	0.025000	0.378824	0.378824\\ 
0.175000	0.050000	0.406466	0.406466\\ 
0.175000	0.075000	0.434107	0.434107\\ 
0.175000	0.100000	0.461749	0.461749\\ 
0.175000	0.125000	0.489391	0.489391\\ 
0.175000	0.150000	0.517033	0.517033\\ 
0.175000	0.175000	0.544674	0.544674\\ 
0.175000	0.200000	0.572316	0.572316\\ 
0.175000	0.225000	0.599958	0.599958\\ 
0.175000	0.250000	0.627600	0.627600\\ 
0.175000	0.275000	0.655242	0.655242\\ 
0.175000	0.300000	0.682883	0.682883\\ 
0.175000	0.325000	0.710525	0.710525\\ 
0.175000	0.350000	0.738167	0.738167\\ 
0.175000	0.375000	0.765809	0.765809\\ 
0.175000	0.400000	0.793451	0.793451\\ 
0.175000	0.425000	0.821092	0.821092\\ 
0.175000	0.450000	0.848734	0.848734\\ 
0.175000	0.475000	0.876376	0.876376\\ 
0.175000	0.500000	0.904018	0.904018\\ 
0.200000	-0.500000	-0.151485	-0.151485\\ 
0.200000	-0.475000	-0.123843	-0.123843\\ 
0.200000	-0.450000	-0.096201	-0.096201\\ 
0.200000	-0.425000	-0.068560	-0.068560\\ 
0.200000	-0.400000	-0.040918	-0.040918\\ 
0.200000	-0.375000	-0.013276	-0.013276\\ 
0.200000	-0.350000	0.014366	0.014366\\ 
0.200000	-0.325000	0.042008	0.042008\\ 
0.200000	-0.300000	0.069649	0.069649\\ 
0.200000	-0.275000	0.097291	0.097291\\ 
0.200000	-0.250000	0.124933	0.124933\\ 
0.200000	-0.225000	0.152575	0.152575\\ 
0.200000	-0.200000	0.180216	0.180216\\ 
0.200000	-0.175000	0.207858	0.207858\\ 
0.200000	-0.150000	0.235500	0.235500\\ 
0.200000	-0.125000	0.263142	0.263142\\ 
0.200000	-0.100000	0.290784	0.290784\\ 
0.200000	-0.075000	0.318425	0.318425\\ 
0.200000	-0.050000	0.346067	0.346067\\ 
0.200000	-0.025000	0.373709	0.373709\\ 
0.200000	0.000000	0.401351	0.401351\\ 
0.200000	0.025000	0.428993	0.428993\\ 
0.200000	0.050000	0.456634	0.456634\\ 
0.200000	0.075000	0.484276	0.484276\\ 
0.200000	0.100000	0.511918	0.511918\\ 
0.200000	0.125000	0.539560	0.539560\\ 
0.200000	0.150000	0.567202	0.567202\\ 
0.200000	0.175000	0.594843	0.594843\\ 
0.200000	0.200000	0.622485	0.622485\\ 
0.200000	0.225000	0.650127	0.650127\\ 
0.200000	0.250000	0.677769	0.677769\\ 
0.200000	0.275000	0.705410	0.705410\\ 
0.200000	0.300000	0.733052	0.733052\\ 
0.200000	0.325000	0.760694	0.760694\\ 
0.200000	0.350000	0.788336	0.788336\\ 
0.200000	0.375000	0.815978	0.815978\\ 
0.200000	0.400000	0.843619	0.843619\\ 
0.200000	0.425000	0.871261	0.871261\\ 
0.200000	0.450000	0.898903	0.898903\\ 
0.200000	0.475000	0.926545	0.926545\\ 
0.200000	0.500000	0.954187	0.954187\\ 
0.225000	-0.500000	-0.101316	-0.101316\\ 
0.225000	-0.475000	-0.073674	-0.073674\\ 
0.225000	-0.450000	-0.046033	-0.046033\\ 
0.225000	-0.425000	-0.018391	-0.018391\\ 
0.225000	-0.400000	0.009251	0.009251\\ 
0.225000	-0.375000	0.036893	0.036893\\ 
0.225000	-0.350000	0.064535	0.064535\\ 
0.225000	-0.325000	0.092176	0.092176\\ 
0.225000	-0.300000	0.119818	0.119818\\ 
0.225000	-0.275000	0.147460	0.147460\\ 
0.225000	-0.250000	0.175102	0.175102\\ 
0.225000	-0.225000	0.202744	0.202744\\ 
0.225000	-0.200000	0.230385	0.230385\\ 
0.225000	-0.175000	0.258027	0.258027\\ 
0.225000	-0.150000	0.285669	0.285669\\ 
0.225000	-0.125000	0.313311	0.313311\\ 
0.225000	-0.100000	0.340952	0.340952\\ 
0.225000	-0.075000	0.368594	0.368594\\ 
0.225000	-0.050000	0.396236	0.396236\\ 
0.225000	-0.025000	0.423878	0.423878\\ 
0.225000	0.000000	0.451520	0.451520\\ 
0.225000	0.025000	0.479161	0.479161\\ 
0.225000	0.050000	0.506803	0.506803\\ 
0.225000	0.075000	0.534445	0.534445\\ 
0.225000	0.100000	0.562087	0.562087\\ 
0.225000	0.125000	0.589729	0.589729\\ 
0.225000	0.150000	0.617370	0.617370\\ 
0.225000	0.175000	0.645012	0.645012\\ 
0.225000	0.200000	0.672654	0.672654\\ 
0.225000	0.225000	0.700296	0.700296\\ 
0.225000	0.250000	0.727938	0.727938\\ 
0.225000	0.275000	0.755579	0.755579\\ 
0.225000	0.300000	0.783221	0.783221\\ 
0.225000	0.325000	0.810863	0.810863\\ 
0.225000	0.350000	0.838505	0.838505\\ 
0.225000	0.375000	0.866146	0.866146\\ 
0.225000	0.400000	0.893788	0.893788\\ 
0.225000	0.425000	0.921430	0.921430\\ 
0.225000	0.450000	0.949072	0.949072\\ 
0.225000	0.475000	0.976714	0.976714\\ 
0.225000	0.500000	1.004355	1.004355\\ 
0.250000	-0.500000	-0.051147	-0.051147\\ 
0.250000	-0.475000	-0.023505	-0.023505\\ 
0.250000	-0.450000	0.004136	0.004136\\ 
0.250000	-0.425000	0.031778	0.031778\\ 
0.250000	-0.400000	0.059420	0.059420\\ 
0.250000	-0.375000	0.087062	0.087062\\ 
0.250000	-0.350000	0.114703	0.114703\\ 
0.250000	-0.325000	0.142345	0.142345\\ 
0.250000	-0.300000	0.169987	0.169987\\ 
0.250000	-0.275000	0.197629	0.197629\\ 
0.250000	-0.250000	0.225271	0.225271\\ 
0.250000	-0.225000	0.252912	0.252912\\ 
0.250000	-0.200000	0.280554	0.280554\\ 
0.250000	-0.175000	0.308196	0.308196\\ 
0.250000	-0.150000	0.335838	0.335838\\ 
0.250000	-0.125000	0.363480	0.363480\\ 
0.250000	-0.100000	0.391121	0.391121\\ 
0.250000	-0.075000	0.418763	0.418763\\ 
0.250000	-0.050000	0.446405	0.446405\\ 
0.250000	-0.025000	0.474047	0.474047\\ 
0.250000	0.000000	0.501688	0.501688\\ 
0.250000	0.025000	0.529330	0.529330\\ 
0.250000	0.050000	0.556972	0.556972\\ 
0.250000	0.075000	0.584614	0.584614\\ 
0.250000	0.100000	0.612256	0.612256\\ 
0.250000	0.125000	0.639897	0.639897\\ 
0.250000	0.150000	0.667539	0.667539\\ 
0.250000	0.175000	0.695181	0.695181\\ 
0.250000	0.200000	0.722823	0.722823\\ 
0.250000	0.225000	0.750465	0.750465\\ 
0.250000	0.250000	0.778106	0.778106\\ 
0.250000	0.275000	0.805748	0.805748\\ 
0.250000	0.300000	0.833390	0.833390\\ 
0.250000	0.325000	0.861032	0.861032\\ 
0.250000	0.350000	0.888674	0.888674\\ 
0.250000	0.375000	0.916315	0.916315\\ 
0.250000	0.400000	0.943957	0.943957\\ 
0.250000	0.425000	0.971599	0.971599\\ 
0.250000	0.450000	0.999241	0.999241\\ 
0.250000	0.475000	1.026882	1.026882\\ 
0.250000	0.500000	1.054524	1.054524\\ 
0.275000	-0.500000	-0.000978	-0.000978\\ 
0.275000	-0.475000	0.026663	0.026663\\ 
0.275000	-0.450000	0.054305	0.054305\\ 
0.275000	-0.425000	0.081947	0.081947\\ 
0.275000	-0.400000	0.109589	0.109589\\ 
0.275000	-0.375000	0.137231	0.137231\\ 
0.275000	-0.350000	0.164872	0.164872\\ 
0.275000	-0.325000	0.192514	0.192514\\ 
0.275000	-0.300000	0.220156	0.220156\\ 
0.275000	-0.275000	0.247798	0.247798\\ 
0.275000	-0.250000	0.275439	0.275439\\ 
0.275000	-0.225000	0.303081	0.303081\\ 
0.275000	-0.200000	0.330723	0.330723\\ 
0.275000	-0.175000	0.358365	0.358365\\ 
0.275000	-0.150000	0.386007	0.386007\\ 
0.275000	-0.125000	0.413648	0.413648\\ 
0.275000	-0.100000	0.441290	0.441290\\ 
0.275000	-0.075000	0.468932	0.468932\\ 
0.275000	-0.050000	0.496574	0.496574\\ 
0.275000	-0.025000	0.524216	0.524216\\ 
0.275000	0.000000	0.551857	0.551857\\ 
0.275000	0.025000	0.579499	0.579499\\ 
0.275000	0.050000	0.607141	0.607141\\ 
0.275000	0.075000	0.634783	0.634783\\ 
0.275000	0.100000	0.662424	0.662424\\ 
0.275000	0.125000	0.690066	0.690066\\ 
0.275000	0.150000	0.717708	0.717708\\ 
0.275000	0.175000	0.745350	0.745350\\ 
0.275000	0.200000	0.772992	0.772992\\ 
0.275000	0.225000	0.800633	0.800633\\ 
0.275000	0.250000	0.828275	0.828275\\ 
0.275000	0.275000	0.855917	0.855917\\ 
0.275000	0.300000	0.883559	0.883559\\ 
0.275000	0.325000	0.911201	0.911201\\ 
0.275000	0.350000	0.938842	0.938842\\ 
0.275000	0.375000	0.966484	0.966484\\ 
0.275000	0.400000	0.994126	0.994126\\ 
0.275000	0.425000	1.021768	1.021768\\ 
0.275000	0.450000	1.049410	1.049410\\ 
0.275000	0.475000	1.077051	1.077051\\ 
0.275000	0.500000	1.104693	1.104693\\ 
0.300000	-0.500000	0.049190	0.049190\\ 
0.300000	-0.475000	0.076832	0.076832\\ 
0.300000	-0.450000	0.104474	0.104474\\ 
0.300000	-0.425000	0.132116	0.132116\\ 
0.300000	-0.400000	0.159758	0.159758\\ 
0.300000	-0.375000	0.187399	0.187399\\ 
0.300000	-0.350000	0.215041	0.215041\\ 
0.300000	-0.325000	0.242683	0.242683\\ 
0.300000	-0.300000	0.270325	0.270325\\ 
0.300000	-0.275000	0.297967	0.297967\\ 
0.300000	-0.250000	0.325608	0.325608\\ 
0.300000	-0.225000	0.353250	0.353250\\ 
0.300000	-0.200000	0.380892	0.380892\\ 
0.300000	-0.175000	0.408534	0.408534\\ 
0.300000	-0.150000	0.436175	0.436175\\ 
0.300000	-0.125000	0.463817	0.463817\\ 
0.300000	-0.100000	0.491459	0.491459\\ 
0.300000	-0.075000	0.519101	0.519101\\ 
0.300000	-0.050000	0.546743	0.546743\\ 
0.300000	-0.025000	0.574384	0.574384\\ 
0.300000	0.000000	0.602026	0.602026\\ 
0.300000	0.025000	0.629668	0.629668\\ 
0.300000	0.050000	0.657310	0.657310\\ 
0.300000	0.075000	0.684952	0.684952\\ 
0.300000	0.100000	0.712593	0.712593\\ 
0.300000	0.125000	0.740235	0.740235\\ 
0.300000	0.150000	0.767877	0.767877\\ 
0.300000	0.175000	0.795519	0.795519\\ 
0.300000	0.200000	0.823161	0.823161\\ 
0.300000	0.225000	0.850802	0.850802\\ 
0.300000	0.250000	0.878444	0.878444\\ 
0.300000	0.275000	0.906086	0.906086\\ 
0.300000	0.300000	0.933728	0.933728\\ 
0.300000	0.325000	0.961369	0.961369\\ 
0.300000	0.350000	0.989011	0.989011\\ 
0.300000	0.375000	1.016653	1.016653\\ 
0.300000	0.400000	1.044295	1.044295\\ 
0.300000	0.425000	1.071937	1.071937\\ 
0.300000	0.450000	1.099578	1.099578\\ 
0.300000	0.475000	1.127220	1.127220\\ 
0.300000	0.500000	1.154862	1.154862\\ 
0.325000	-0.500000	0.099359	0.099359\\ 
0.325000	-0.475000	0.127001	0.127001\\ 
0.325000	-0.450000	0.154643	0.154643\\ 
0.325000	-0.425000	0.182285	0.182285\\ 
0.325000	-0.400000	0.209926	0.209926\\ 
0.325000	-0.375000	0.237568	0.237568\\ 
0.325000	-0.350000	0.265210	0.265210\\ 
0.325000	-0.325000	0.292852	0.292852\\ 
0.325000	-0.300000	0.320494	0.320494\\ 
0.325000	-0.275000	0.348135	0.348135\\ 
0.325000	-0.250000	0.375777	0.375777\\ 
0.325000	-0.225000	0.403419	0.403419\\ 
0.325000	-0.200000	0.431061	0.431061\\ 
0.325000	-0.175000	0.458703	0.458703\\ 
0.325000	-0.150000	0.486344	0.486344\\ 
0.325000	-0.125000	0.513986	0.513986\\ 
0.325000	-0.100000	0.541628	0.541628\\ 
0.325000	-0.075000	0.569270	0.569270\\ 
0.325000	-0.050000	0.596911	0.596911\\ 
0.325000	-0.025000	0.624553	0.624553\\ 
0.325000	0.000000	0.652195	0.652195\\ 
0.325000	0.025000	0.679837	0.679837\\ 
0.325000	0.050000	0.707479	0.707479\\ 
0.325000	0.075000	0.735120	0.735120\\ 
0.325000	0.100000	0.762762	0.762762\\ 
0.325000	0.125000	0.790404	0.790404\\ 
0.325000	0.150000	0.818046	0.818046\\ 
0.325000	0.175000	0.845688	0.845688\\ 
0.325000	0.200000	0.873329	0.873329\\ 
0.325000	0.225000	0.900971	0.900971\\ 
0.325000	0.250000	0.928613	0.928613\\ 
0.325000	0.275000	0.956255	0.956255\\ 
0.325000	0.300000	0.983897	0.983897\\ 
0.325000	0.325000	1.011538	1.011538\\ 
0.325000	0.350000	1.039180	1.039180\\ 
0.325000	0.375000	1.066822	1.066822\\ 
0.325000	0.400000	1.094464	1.094464\\ 
0.325000	0.425000	1.122105	1.122105\\ 
0.325000	0.450000	1.149747	1.149747\\ 
0.325000	0.475000	1.177389	1.177389\\ 
0.325000	0.500000	1.205031	1.205031\\ 
0.350000	-0.500000	0.149528	0.149528\\ 
0.350000	-0.475000	0.177170	0.177170\\ 
0.350000	-0.450000	0.204812	0.204812\\ 
0.350000	-0.425000	0.232454	0.232454\\ 
0.350000	-0.400000	0.260095	0.260095\\ 
0.350000	-0.375000	0.287737	0.287737\\ 
0.350000	-0.350000	0.315379	0.315379\\ 
0.350000	-0.325000	0.343021	0.343021\\ 
0.350000	-0.300000	0.370662	0.370662\\ 
0.350000	-0.275000	0.398304	0.398304\\ 
0.350000	-0.250000	0.425946	0.425946\\ 
0.350000	-0.225000	0.453588	0.453588\\ 
0.350000	-0.200000	0.481230	0.481230\\ 
0.350000	-0.175000	0.508871	0.508871\\ 
0.350000	-0.150000	0.536513	0.536513\\ 
0.350000	-0.125000	0.564155	0.564155\\ 
0.350000	-0.100000	0.591797	0.591797\\ 
0.350000	-0.075000	0.619439	0.619439\\ 
0.350000	-0.050000	0.647080	0.647080\\ 
0.350000	-0.025000	0.674722	0.674722\\ 
0.350000	0.000000	0.702364	0.702364\\ 
0.350000	0.025000	0.730006	0.730006\\ 
0.350000	0.050000	0.757647	0.757647\\ 
0.350000	0.075000	0.785289	0.785289\\ 
0.350000	0.100000	0.812931	0.812931\\ 
0.350000	0.125000	0.840573	0.840573\\ 
0.350000	0.150000	0.868215	0.868215\\ 
0.350000	0.175000	0.895856	0.895856\\ 
0.350000	0.200000	0.923498	0.923498\\ 
0.350000	0.225000	0.951140	0.951140\\ 
0.350000	0.250000	0.978782	0.978782\\ 
0.350000	0.275000	1.006424	1.006424\\ 
0.350000	0.300000	1.034065	1.034065\\ 
0.350000	0.325000	1.061707	1.061707\\ 
0.350000	0.350000	1.089349	1.089349\\ 
0.350000	0.375000	1.116991	1.116991\\ 
0.350000	0.400000	1.144633	1.144633\\ 
0.350000	0.425000	1.172274	1.172274\\ 
0.350000	0.450000	1.199916	1.199916\\ 
0.350000	0.475000	1.227558	1.227558\\ 
0.350000	0.500000	1.255200	1.255200\\ 
0.375000	-0.500000	0.199697	0.199697\\ 
0.375000	-0.475000	0.227339	0.227339\\ 
0.375000	-0.450000	0.254981	0.254981\\ 
0.375000	-0.425000	0.282622	0.282622\\ 
0.375000	-0.400000	0.310264	0.310264\\ 
0.375000	-0.375000	0.337906	0.337906\\ 
0.375000	-0.350000	0.365548	0.365548\\ 
0.375000	-0.325000	0.393190	0.393190\\ 
0.375000	-0.300000	0.420831	0.420831\\ 
0.375000	-0.275000	0.448473	0.448473\\ 
0.375000	-0.250000	0.476115	0.476115\\ 
0.375000	-0.225000	0.503757	0.503757\\ 
0.375000	-0.200000	0.531398	0.531398\\ 
0.375000	-0.175000	0.559040	0.559040\\ 
0.375000	-0.150000	0.586682	0.586682\\ 
0.375000	-0.125000	0.614324	0.614324\\ 
0.375000	-0.100000	0.641966	0.641966\\ 
0.375000	-0.075000	0.669607	0.669607\\ 
0.375000	-0.050000	0.697249	0.697249\\ 
0.375000	-0.025000	0.724891	0.724891\\ 
0.375000	0.000000	0.752533	0.752533\\ 
0.375000	0.025000	0.780175	0.780175\\ 
0.375000	0.050000	0.807816	0.807816\\ 
0.375000	0.075000	0.835458	0.835458\\ 
0.375000	0.100000	0.863100	0.863100\\ 
0.375000	0.125000	0.890742	0.890742\\ 
0.375000	0.150000	0.918383	0.918383\\ 
0.375000	0.175000	0.946025	0.946025\\ 
0.375000	0.200000	0.973667	0.973667\\ 
0.375000	0.225000	1.001309	1.001309\\ 
0.375000	0.250000	1.028951	1.028951\\ 
0.375000	0.275000	1.056592	1.056592\\ 
0.375000	0.300000	1.084234	1.084234\\ 
0.375000	0.325000	1.111876	1.111876\\ 
0.375000	0.350000	1.139518	1.139518\\ 
0.375000	0.375000	1.167160	1.167160\\ 
0.375000	0.400000	1.194801	1.194801\\ 
0.375000	0.425000	1.222443	1.222443\\ 
0.375000	0.450000	1.250085	1.250085\\ 
0.375000	0.475000	1.277727	1.277727\\ 
0.375000	0.500000	1.305369	1.305369\\ 
0.400000	-0.500000	0.249866	0.249866\\ 
0.400000	-0.475000	0.277508	0.277508\\ 
0.400000	-0.450000	0.305149	0.305149\\ 
0.400000	-0.425000	0.332791	0.332791\\ 
0.400000	-0.400000	0.360433	0.360433\\ 
0.400000	-0.375000	0.388075	0.388075\\ 
0.400000	-0.350000	0.415717	0.415717\\ 
0.400000	-0.325000	0.443358	0.443358\\ 
0.400000	-0.300000	0.471000	0.471000\\ 
0.400000	-0.275000	0.498642	0.498642\\ 
0.400000	-0.250000	0.526284	0.526284\\ 
0.400000	-0.225000	0.553926	0.553926\\ 
0.400000	-0.200000	0.581567	0.581567\\ 
0.400000	-0.175000	0.609209	0.609209\\ 
0.400000	-0.150000	0.636851	0.636851\\ 
0.400000	-0.125000	0.664493	0.664493\\ 
0.400000	-0.100000	0.692134	0.692134\\ 
0.400000	-0.075000	0.719776	0.719776\\ 
0.400000	-0.050000	0.747418	0.747418\\ 
0.400000	-0.025000	0.775060	0.775060\\ 
0.400000	0.000000	0.802702	0.802702\\ 
0.400000	0.025000	0.830343	0.830343\\ 
0.400000	0.050000	0.857985	0.857985\\ 
0.400000	0.075000	0.885627	0.885627\\ 
0.400000	0.100000	0.913269	0.913269\\ 
0.400000	0.125000	0.940911	0.940911\\ 
0.400000	0.150000	0.968552	0.968552\\ 
0.400000	0.175000	0.996194	0.996194\\ 
0.400000	0.200000	1.023836	1.023836\\ 
0.400000	0.225000	1.051478	1.051478\\ 
0.400000	0.250000	1.079119	1.079119\\ 
0.400000	0.275000	1.106761	1.106761\\ 
0.400000	0.300000	1.134403	1.134403\\ 
0.400000	0.325000	1.162045	1.162045\\ 
0.400000	0.350000	1.189687	1.189687\\ 
0.400000	0.375000	1.217328	1.217328\\ 
0.400000	0.400000	1.244970	1.244970\\ 
0.400000	0.425000	1.272612	1.272612\\ 
0.400000	0.450000	1.300254	1.300254\\ 
0.400000	0.475000	1.327896	1.327896\\ 
0.400000	0.500000	1.355537	1.355537\\ 
0.425000	-0.500000	0.300035	0.300035\\ 
0.425000	-0.475000	0.327676	0.327676\\ 
0.425000	-0.450000	0.355318	0.355318\\ 
0.425000	-0.425000	0.382960	0.382960\\ 
0.425000	-0.400000	0.410602	0.410602\\ 
0.425000	-0.375000	0.438244	0.438244\\ 
0.425000	-0.350000	0.465885	0.465885\\ 
0.425000	-0.325000	0.493527	0.493527\\ 
0.425000	-0.300000	0.521169	0.521169\\ 
0.425000	-0.275000	0.548811	0.548811\\ 
0.425000	-0.250000	0.576453	0.576453\\ 
0.425000	-0.225000	0.604094	0.604094\\ 
0.425000	-0.200000	0.631736	0.631736\\ 
0.425000	-0.175000	0.659378	0.659378\\ 
0.425000	-0.150000	0.687020	0.687020\\ 
0.425000	-0.125000	0.714662	0.714662\\ 
0.425000	-0.100000	0.742303	0.742303\\ 
0.425000	-0.075000	0.769945	0.769945\\ 
0.425000	-0.050000	0.797587	0.797587\\ 
0.425000	-0.025000	0.825229	0.825229\\ 
0.425000	0.000000	0.852870	0.852870\\ 
0.425000	0.025000	0.880512	0.880512\\ 
0.425000	0.050000	0.908154	0.908154\\ 
0.425000	0.075000	0.935796	0.935796\\ 
0.425000	0.100000	0.963438	0.963438\\ 
0.425000	0.125000	0.991079	0.991079\\ 
0.425000	0.150000	1.018721	1.018721\\ 
0.425000	0.175000	1.046363	1.046363\\ 
0.425000	0.200000	1.074005	1.074005\\ 
0.425000	0.225000	1.101647	1.101647\\ 
0.425000	0.250000	1.129288	1.129288\\ 
0.425000	0.275000	1.156930	1.156930\\ 
0.425000	0.300000	1.184572	1.184572\\ 
0.425000	0.325000	1.212214	1.212214\\ 
0.425000	0.350000	1.239855	1.239855\\ 
0.425000	0.375000	1.267497	1.267497\\ 
0.425000	0.400000	1.295139	1.295139\\ 
0.425000	0.425000	1.322781	1.322781\\ 
0.425000	0.450000	1.350423	1.350423\\ 
0.425000	0.475000	1.378064	1.378064\\ 
0.425000	0.500000	1.405706	1.405706\\ 
0.450000	-0.500000	0.350204	0.350204\\ 
0.450000	-0.475000	0.377845	0.377845\\ 
0.450000	-0.450000	0.405487	0.405487\\ 
0.450000	-0.425000	0.433129	0.433129\\ 
0.450000	-0.400000	0.460771	0.460771\\ 
0.450000	-0.375000	0.488412	0.488412\\ 
0.450000	-0.350000	0.516054	0.516054\\ 
0.450000	-0.325000	0.543696	0.543696\\ 
0.450000	-0.300000	0.571338	0.571338\\ 
0.450000	-0.275000	0.598980	0.598980\\ 
0.450000	-0.250000	0.626621	0.626621\\ 
0.450000	-0.225000	0.654263	0.654263\\ 
0.450000	-0.200000	0.681905	0.681905\\ 
0.450000	-0.175000	0.709547	0.709547\\ 
0.450000	-0.150000	0.737189	0.737189\\ 
0.450000	-0.125000	0.764830	0.764830\\ 
0.450000	-0.100000	0.792472	0.792472\\ 
0.450000	-0.075000	0.820114	0.820114\\ 
0.450000	-0.050000	0.847756	0.847756\\ 
0.450000	-0.025000	0.875398	0.875398\\ 
0.450000	0.000000	0.903039	0.903039\\ 
0.450000	0.025000	0.930681	0.930681\\ 
0.450000	0.050000	0.958323	0.958323\\ 
0.450000	0.075000	0.985965	0.985965\\ 
0.450000	0.100000	1.013606	1.013606\\ 
0.450000	0.125000	1.041248	1.041248\\ 
0.450000	0.150000	1.068890	1.068890\\ 
0.450000	0.175000	1.096532	1.096532\\ 
0.450000	0.200000	1.124174	1.124174\\ 
0.450000	0.225000	1.151815	1.151815\\ 
0.450000	0.250000	1.179457	1.179457\\ 
0.450000	0.275000	1.207099	1.207099\\ 
0.450000	0.300000	1.234741	1.234741\\ 
0.450000	0.325000	1.262383	1.262383\\ 
0.450000	0.350000	1.290024	1.290024\\ 
0.450000	0.375000	1.317666	1.317666\\ 
0.450000	0.400000	1.345308	1.345308\\ 
0.450000	0.425000	1.372950	1.372950\\ 
0.450000	0.450000	1.400591	1.400591\\ 
0.450000	0.475000	1.428233	1.428233\\ 
0.450000	0.500000	1.455875	1.455875\\ 
0.475000	-0.500000	0.400372	0.400372\\ 
0.475000	-0.475000	0.428014	0.428014\\ 
0.475000	-0.450000	0.455656	0.455656\\ 
0.475000	-0.425000	0.483298	0.483298\\ 
0.475000	-0.400000	0.510940	0.510940\\ 
0.475000	-0.375000	0.538581	0.538581\\ 
0.475000	-0.350000	0.566223	0.566223\\ 
0.475000	-0.325000	0.593865	0.593865\\ 
0.475000	-0.300000	0.621507	0.621507\\ 
0.475000	-0.275000	0.649148	0.649148\\ 
0.475000	-0.250000	0.676790	0.676790\\ 
0.475000	-0.225000	0.704432	0.704432\\ 
